seconds,FHR,UC,FHR_denoised
0,140.5,0.0,140.5
1,140.5,0.5,140.5
2,140.0,1.5,140.0
3,140.0,2.5,140.0
4,139.75,3.0,139.75
5,140.0,3.0,140.0
6,140.0,3.0,140.0
7,139.5,3.5,139.5
8,139.5,4.0,139.5
9,139.25,3.5,139.25
10,139.25,3.0,139.25
11,139.25,3.0,139.25
12,137.75,3.0,137.75
13,137.25,2.5,137.25
14,137.25,2.0,137.25
15,136.5,1.5,136.5
16,136.5,0.5,136.5
17,136.75,0.5,136.75
18,136.75,0.0,136.75
19,137.25,0.0,137.25
20,137.25,0.0,137.25
21,140.25,0.0,140.25
22,140.25,0.0,140.25
23,138.75,0.0,138.75
24,138.75,0.0,138.75
25,138.75,0.0,138.75
26,135.75,0.5,135.75
27,136.5,1.5,136.5
28,136.5,0.0,136.5
29,136.75,0.0,136.75
30,136.75,0.0,136.75
31,137.25,0.0,137.25
32,137.25,0.0,137.25
33,137.25,0.0,137.25
34,137.75,0.0,137.75
35,137.75,0.0,137.75
36,139.0,0.0,139.0
37,139.0,0.5,139.0
38,139.25,1.0,139.25
39,139.25,0.5,139.25
40,139.5,0.5,139.5
41,139.5,0.5,139.5
42,138.75,1.0,138.75
43,138.75,3.0,138.75
44,138.0,5.0,138.0
45,138.0,6.5,138.0
46,138.0,7.0,138.0
47,138.0,6.5,138.0
48,138.5,5.5,138.5
49,138.5,5.0,138.5
50,139.25,5.0,139.25
51,139.25,5.0,139.25
52,139.25,4.5,139.25
53,139.25,4.0,139.25
54,137.75,3.5,137.75
55,137.75,2.5,137.75
56,138.5,1.5,138.5
57,138.5,1.5,138.5
58,138.5,2.0,138.5
59,138.5,2.5,138.5
60,137.75,3.5,137.75
61,137.75,5.0,137.75
62,138.25,5.5,138.25
63,138.25,5.0,138.25
64,139.5,4.5,139.5
65,139.5,4.5,139.5
66,137.75,4.5,137.75
67,137.5,4.5,137.5
68,137.5,4.0,137.5
69,138.25,4.0,138.25
70,138.25,4.0,138.25
71,138.25,3.5,138.25
72,138.25,4.5,138.25
73,138.25,4.5,138.25
74,136.5,5.0,136.5
75,136.5,5.0,136.5
76,136.5,4.5,136.5
77,136.5,4.5,136.5
78,136.5,4.0,136.5
79,137.5,4.0,137.5
80,137.5,3.5,137.5
81,138.75,3.0,138.75
82,138.75,3.5,138.75
83,139.0,3.0,139.0
84,139.0,2.5,139.0
85,138.0,2.5,138.0
86,138.25,2.0,138.25
87,138.25,1.5,138.25
88,139.5,2.0,139.5
89,139.5,3.5,139.5
90,139.75,5.0,139.75
91,139.75,6.5,139.75
92,140.25,8.0,140.25
93,140.25,9.5,140.25
94,140.25,10.5,140.25
95,140.0,11.0,140.0
96,140.0,11.5,140.0
97,139.25,11.5,139.25
98,139.25,11.5,139.25
99,138.25,11.5,138.25
100,138.25,11.0,138.25
101,137.75,11.5,137.75
102,139.0,12.0,139.0
103,139.0,12.5,139.0
104,139.75,13.0,139.75
105,139.75,13.5,139.75
106,139.75,13.0,139.75
107,139.75,12.5,139.75
108,138.75,12.5,138.75
109,138.75,12.5,138.75
110,138.0,12.5,138.0
111,138.0,13.5,138.0
112,138.0,14.5,138.0
113,138.0,15.0,138.0
114,138.0,16.0,138.0
115,138.0,17.0,138.0
116,140.75,17.5,140.75
117,140.75,17.5,140.75
118,142.0,17.5,142.0
119,142.0,17.5,142.0
120,142.0,17.5,142.0
121,141.5,18.0,141.5
122,141.5,18.0,141.5
123,141.75,17.5,141.75
124,141.75,18.0,141.75
125,142.0,18.0,142.0
126,142.5,18.0,142.5
127,142.5,18.5,142.5
128,142.0,19.5,142.0
129,142.0,20.5,142.0
130,141.5,21.5,141.5
131,141.0,23.0,141.0
132,141.0,23.0,141.0
133,140.5,23.5,140.5
134,140.5,23.5,140.5
135,141.5,23.5,141.5
136,141.75,23.5,141.75
137,141.75,24.0,141.75
138,141.75,24.5,141.75
139,140.25,24.5,140.25
140,140.25,25.5,140.25
141,140.25,26.0,140.25
142,141.0,26.5,141.0
143,141.75,27.0,141.75
144,141.75,28.0,141.75
145,142.75,27.5,142.75
146,142.75,27.5,142.75
147,143.0,27.5,143.0
148,142.25,28.0,142.25
149,142.25,29.0,142.25
150,142.0,31.0,142.0
151,142.0,31.0,142.0
152,141.75,30.5,141.75
153,142.5,29.5,142.5
154,142.5,28.0,142.5
155,142.75,27.5,142.75
156,142.75,27.5,142.75
157,142.25,27.0,142.25
158,142.0,27.5,142.0
159,142.0,29.0,142.0
160,141.25,29.5,141.25
161,141.25,29.0,141.25
162,141.0,28.5,141.0
163,141.0,28.0,141.0
164,141.0,27.5,141.0
165,142.0,27.0,142.0
166,142.0,26.5,142.0
167,141.5,26.0,141.5
168,141.5,25.5,141.5
169,141.5,25.0,141.5
170,141.5,24.0,141.5
171,141.5,24.0,141.5
172,141.5,25.0,141.5
173,141.5,26.0,141.5
174,141.75,26.5,141.75
175,141.75,27.5,141.75
176,141.75,28.0,141.75
177,141.75,29.0,141.75
178,141.75,29.0,141.75
179,141.25,29.5,141.25
180,140.5,30.5,140.5
181,140.5,28.5,140.5
182,140.0,27.5,140.0
183,140.0,28.0,140.0
184,139.5,27.5,139.5
185,139.5,24.5,139.5
186,139.5,21.5,139.5
187,139.5,20.0,139.5
188,139.5,18.5,139.5
189,139.5,17.5,139.5
190,139.5,16.0,139.5
191,139.5,15.0,139.5
192,139.25,14.0,139.25
193,139.25,13.0,139.25
194,138.5,12.5,138.5
195,138.5,12.5,138.5
196,138.75,13.0,138.75
197,138.75,13.5,138.75
198,138.0,14.0,138.0
199,137.0,14.5,137.0
200,137.0,16.0,137.0
201,137.0,17.5,137.0
202,137.0,20.5,137.0
203,137.5,23.0,137.5
204,137.5,23.5,137.5
205,137.5,25.0,137.5
206,137.5,27.5,137.5
207,137.5,28.5,137.5
208,137.0,29.5,137.0
209,137.0,30.5,137.0
210,137.5,31.0,137.5
211,137.5,32.0,137.5
212,137.25,32.5,137.25
213,137.5,32.0,137.5
214,137.5,31.5,137.5
215,138.0,31.0,138.0
216,138.0,31.5,138.0
217,138.25,32.5,138.25
218,138.25,33.5,138.25
219,137.75,34.5,137.75
220,136.75,35.5,136.75
221,136.75,35.0,136.75
222,136.75,34.0,136.75
223,136.25,34.0,136.25
224,136.25,34.5,136.25
225,136.25,35.0,136.25
226,136.25,35.0,136.25
227,136.25,35.5,136.25
228,135.25,35.0,135.25
229,135.25,34.0,135.25
230,135.25,34.0,135.25
231,135.25,33.5,135.25
232,135.25,33.0,135.25
233,135.25,33.0,135.25
234,134.75,33.0,134.75
235,135.0,32.5,135.0
236,135.0,32.5,135.0
237,135.0,33.0,135.0
238,137.0,33.5,137.0
239,137.0,34.0,137.0
240,138.25,33.0,138.25
241,138.25,32.5,138.25
242,138.75,32.0,138.75
243,138.0,32.5,138.0
244,138.0,32.0,138.0
245,137.75,31.0,137.75
246,137.75,30.5,137.75
247,137.75,29.5,137.75
248,137.5,28.0,137.5
249,137.5,27.0,137.5
250,137.0,26.0,137.0
251,137.0,26.5,137.0
252,136.5,27.5,136.5
253,136.5,28.5,136.5
254,136.5,29.0,136.5
255,136.5,28.5,136.5
256,136.5,29.0,136.5
257,139.75,29.0,139.75
258,139.75,28.5,139.75
259,138.5,28.0,138.5
260,138.5,27.5,138.5
261,138.25,27.0,138.25
262,138.75,26.5,138.75
263,138.75,26.0,138.75
264,138.75,24.5,138.75
265,138.75,23.5,138.75
266,139.75,22.5,139.75
267,140.25,21.0,140.25
268,140.25,20.0,140.25
269,140.25,19.5,140.25
270,140.25,18.5,140.25
271,140.25,18.0,140.25
272,140.25,17.0,140.25
273,140.25,16.5,140.25
274,139.75,16.0,139.75
275,139.75,16.0,139.75
276,139.0,16.0,139.0
277,139.0,15.5,139.0
278,138.75,17.5,138.75
279,138.75,19.0,138.75
280,138.5,17.5,138.5
281,138.5,17.0,138.5
282,138.5,17.0,138.5
283,137.5,17.5,137.5
284,137.5,18.0,137.5
285,138.0,18.0,138.0
286,137.25,18.0,137.25
287,137.25,17.5,137.25
288,137.25,16.5,137.25
289,137.25,15.0,137.25
290,137.25,14.5,137.25
291,138.5,13.0,138.5
292,138.5,13.5,138.5
293,138.25,14.5,138.25
294,138.25,15.5,138.25
295,138.25,17.0,138.25
296,138.25,17.5,138.25
297,138.75,17.0,138.75
298,140.0,15.5,140.0
299,140.0,15.0,140.0
300,140.25,14.5,140.25
301,140.25,14.0,140.25
302,139.25,13.0,139.25
303,139.25,12.5,139.25
304,139.5,11.5,139.5
305,139.5,10.0,139.5
306,139.75,10.0,139.75
307,139.25,11.0,139.25
308,139.25,12.0,139.25
309,139.0,12.5,139.0
310,139.0,12.0,139.0
311,139.0,11.0,139.0
312,138.75,10.5,138.75
313,138.75,10.0,138.75
314,139.0,9.0,139.0
315,139.0,9.0,139.0
316,137.75,9.0,137.75
317,137.75,8.0,137.75
318,136.75,7.5,136.75
319,136.25,9.0,136.25
320,136.25,9.5,136.25
321,136.25,10.5,136.25
322,136.25,10.5,136.25
323,137.0,10.0,137.0
324,137.0,8.5,137.0
325,136.75,8.0,136.75
326,137.0,7.5,137.0
327,137.0,7.5,137.0
328,137.0,7.5,137.0
329,138.0,7.0,138.0
330,138.0,8.0,138.0
331,139.0,9.0,139.0
332,139.0,9.5,139.0
333,138.75,9.5,138.75
334,138.75,9.5,138.75
335,138.5,8.5,138.5
336,138.5,7.5,138.5
337,138.5,7.0,138.5
338,138.5,6.5,138.5
339,138.5,6.5,138.5
340,138.0,7.5,138.0
341,138.0,9.0,138.0
342,137.5,9.5,137.5
343,137.5,9.5,137.5
344,137.5,9.0,137.5
345,137.5,8.5,137.5
346,137.5,7.5,137.5
347,138.0,7.0,138.0
348,138.0,7.0,138.0
349,138.0,6.5,138.0
350,138.0,6.0,138.0
351,137.5,6.5,137.5
352,137.0,8.0,137.0
353,137.0,9.5,137.0
354,137.0,10.0,137.0
355,137.0,10.0,137.0
356,137.0,8.5,137.0
357,137.0,7.0,137.0
358,137.0,6.5,137.0
359,137.5,6.0,137.5
360,137.5,6.0,137.5
361,137.5,6.5,137.5
362,138.0,7.5,138.0
363,138.0,9.0,138.0
364,138.25,10.0,138.25
365,138.25,11.0,138.25
366,138.25,12.0,138.25
367,138.25,12.0,138.25
368,138.25,11.0,138.25
369,138.5,9.5,138.5
370,138.5,9.0,138.5
371,138.5,8.5,138.5
372,138.75,8.0,138.75
373,138.75,7.5,138.75
374,138.25,6.0,138.25
375,138.25,5.0,138.25
376,137.0,5.5,137.0
377,136.0,6.5,136.0
378,136.0,7.5,136.0
379,136.25,9.0,136.25
380,136.25,9.0,136.25
381,136.25,9.0,136.25
382,136.25,9.5,136.25
383,136.5,10.5,136.5
384,136.0,12.0,136.0
385,136.0,14.0,136.0
386,136.0,16.0,136.0
387,136.0,18.0,136.0
388,136.0,18.5,136.0
389,135.5,18.5,135.5
390,135.5,18.0,135.5
391,135.5,17.5,135.5
392,135.5,17.5,135.5
393,135.25,17.0,135.25
394,134.5,17.0,134.5
395,134.5,16.5,134.5
396,133.75,16.0,133.75
397,133.75,15.0,133.75
398,133.25,14.5,133.25
399,133.25,14.0,133.25
400,132.25,14.5,132.25
401,132.25,15.5,132.25
402,132.5,16.5,132.5
403,132.5,17.0,132.5
404,132.75,17.0,132.75
405,134.5,16.5,134.5
406,134.5,15.5,134.5
407,134.75,16.5,134.75
408,134.75,18.0,134.75
409,134.75,18.0,134.75
410,134.75,18.0,134.75
411,135.25,17.5,135.25
412,135.25,18.0,135.25
413,135.25,18.0,135.25
414,133.5,17.0,133.5
415,133.5,15.0,133.5
416,132.75,14.0,132.75
417,132.25,14.0,132.25
418,132.25,13.5,132.25
419,132.25,11.0,132.25
420,132.0,10.0,132.0
421,132.0,11.5,132.0
422,132.0,13.0,132.0
423,129.0,14.0,129.0
424,129.0,13.0,129.0
425,127.5,11.0,127.5
426,127.5,9.0,127.5
427,127.25,8.0,127.25
428,127.25,7.5,127.25
429,127.25,8.5,127.25
430,127.25,11.0,127.25
431,126.5,12.0,126.5
432,126.5,12.0,126.5
433,126.5,13.0,126.5
434,126.5,13.0,126.5
435,130.25,12.5,130.25
436,130.75,11.5,130.75
437,130.75,10.5,130.75
438,131.0,10.5,131.0
439,131.0,9.5,131.0
440,130.25,9.0,130.25
441,130.25,8.0,130.25
442,129.5,7.0,129.5
443,129.5,5.5,129.5
444,129.5,4.5,129.5
445,129.5,3.0,129.5
446,129.5,2.5,129.5
447,129.5,1.5,129.5
448,129.5,2.0,129.5
449,129.0,2.5,129.0
450,129.0,3.0,129.0
