seconds,FHR,UC,FHR_denoised
0,142.5,26.0,142.5
1,136.75,27.5,136.75
2,136.75,28.0,136.75
3,130.25,28.0,130.25
4,130.25,27.5,130.25
5,129.75,27.5,129.75
6,129.75,26.5,129.75
7,129.25,26.0,129.25
8,129.25,24.0,129.25
9,129.25,23.5,129.25
10,129.25,22.0,129.25
11,130.75,18.0,130.75
12,130.75,17.0,130.75
13,130.75,16.5,130.75
14,131.0,14.5,131.0
15,131.0,11.0,131.0
16,130.5,9.0,130.5
17,130.5,9.0,130.5
18,130.5,8.5,130.5
19,130.5,7.5,130.5
20,130.5,9.0,130.5
21,130.75,9.0,130.75
22,130.75,7.5,130.75
23,130.75,6.5,130.75
24,128.25,6.5,128.25
25,128.25,8.0,128.25
26,128.25,7.0,128.25
27,126.75,7.5,126.75
28,126.75,9.5,126.75
29,125.25,10.0,125.25
30,125.25,9.5,125.25
31,125.25,10.0,125.25
32,125.25,10.5,125.25
33,125.0,11.0,125.0
34,125.0,10.0,125.0
35,124.25,11.0,124.25
36,124.25,12.0,124.25
37,123.75,12.0,123.75
38,123.75,12.5,123.75
39,123.5,13.5,123.5
40,123.5,13.5,123.5
41,123.25,13.5,123.25
42,123.25,11.5,123.25
43,123.0,11.0,123.0
44,123.0,11.0,123.0
45,123.25,10.5,123.25
46,123.25,10.0,123.25
47,121.75,9.5,121.75
48,121.75,8.5,121.75
49,120.75,7.5,120.75
50,120.5,8.5,120.5
51,120.5,9.5,120.5
52,120.5,10.0,120.5
53,120.5,9.0,120.5
54,120.5,8.5,120.5
55,122.25,8.0,122.25
56,122.25,7.0,122.25
57,121.0,7.0,121.0
58,121.0,8.0,121.0
59,120.0,9.0,120.0
60,120.0,8.0,120.0
61,119.75,7.5,119.75
62,119.75,7.5,119.75
63,119.75,8.5,119.75
64,119.75,12.5,119.75
65,119.75,16.0,119.75
66,119.75,18.5,119.75
67,116.5,19.0,116.5
68,116.5,17.0,116.5
69,116.5,17.5,116.5
70,116.5,20.5,116.5
71,120.75,25.0,120.75
72,120.75,30.5,120.75
73,121.25,31.5,121.25
74,121.25,31.0,121.25
75,121.5,30.0,121.5
76,122.25,29.5,122.25
77,122.25,31.5,122.25
78,123.25,32.0,123.25
79,123.25,32.5,123.25
80,124.0,33.0,124.0
81,124.0,32.5,124.0
82,123.5,32.5,123.5
83,123.5,32.0,123.5
84,122.5,31.5,122.5
85,122.5,31.0,122.5
86,121.5,30.0,121.5
87,121.5,29.5,121.5
88,121.0,29.0,121.0
89,121.0,29.0,121.0
90,121.25,28.5,121.25
91,121.25,28.0,121.25
92,121.5,27.0,121.5
93,121.5,26.5,121.5
94,122.0,26.5,122.0
95,122.0,27.0,122.0
96,122.0,26.0,122.0
97,122.0,26.0,122.0
98,122.25,26.5,122.25
99,122.25,25.5,122.25
100,123.0,25.5,123.0
101,123.0,25.0,123.0
102,123.75,25.0,123.75
103,123.75,24.5,123.75
104,123.75,24.5,123.75
105,123.75,24.0,123.75
106,123.75,23.5,123.75
107,124.75,23.0,124.75
108,124.75,22.5,124.75
109,125.0,22.0,125.0
110,125.0,21.5,125.0
111,125.75,21.5,125.75
112,125.75,21.5,125.75
113,126.0,21.5,126.0
114,126.0,21.5,126.0
115,126.0,21.5,126.0
116,126.0,21.5,126.0
117,126.5,21.0,126.5
118,126.5,21.0,126.5
119,126.75,21.0,126.75
120,126.75,21.0,126.75
121,126.75,21.0,126.75
122,126.75,21.5,126.75
123,126.0,21.5,126.0
124,126.0,22.0,126.0
125,125.5,22.0,125.5
126,125.5,22.0,125.5
127,125.5,22.0,125.5
128,125.5,22.0,125.5
129,125.5,22.0,125.5
130,125.5,22.5,125.5
131,125.25,22.5,125.25
132,125.25,22.5,125.25
133,124.5,23.0,124.5
134,124.5,23.0,124.5
135,124.5,23.0,124.5
136,125.0,22.5,125.0
137,125.0,22.5,125.0
138,125.5,23.0,125.5
139,125.5,23.5,125.5
140,125.75,24.0,125.75
141,125.75,24.5,125.75
142,126.0,24.5,126.0
143,126.0,24.5,126.0
144,126.25,25.0,126.25
145,126.25,25.0,126.25
146,126.5,25.5,126.5
147,126.5,25.5,126.5
148,126.25,25.5,126.25
149,126.25,25.5,126.25
150,126.25,25.5,126.25
151,126.75,26.0,126.75
152,126.75,25.5,126.75
153,126.75,25.5,126.75
154,126.75,26.0,126.75
155,126.75,26.5,126.75
156,126.75,26.5,126.75
157,126.75,27.0,126.75
158,126.75,27.0,126.75
159,127.5,27.0,127.5
160,127.5,27.0,127.5
161,127.5,27.5,127.5
162,128.0,27.5,128.0
163,128.0,28.0,128.0
164,128.0,28.0,128.0
165,127.0,28.0,127.0
166,127.0,27.5,127.0
167,126.75,27.5,126.75
168,126.75,27.5,126.75
169,126.75,27.5,126.75
170,126.0,27.5,126.0
171,126.0,27.0,126.0
172,126.0,27.0,126.0
173,126.0,27.0,126.0
174,126.5,27.5,126.5
175,126.5,28.0,126.5
176,126.5,28.0,126.5
177,126.5,28.0,126.5
178,126.5,28.0,126.5
179,126.5,28.0,126.5
180,127.5,28.0,127.5
181,127.5,28.5,127.5
182,127.75,28.5,127.75
183,127.75,28.5,127.75
184,127.75,28.5,127.75
185,127.75,28.5,127.75
186,127.75,28.5,127.75
187,127.75,29.0,127.75
188,127.75,29.5,127.75
189,127.75,29.5,127.75
190,127.75,29.5,127.75
191,127.75,29.5,127.75
192,127.75,29.5,127.75
193,127.75,30.0,127.75
194,127.75,30.0,127.75
195,127.75,30.0,127.75
196,127.75,30.0,127.75
197,127.75,30.5,127.75
198,127.75,30.5,127.75
199,127.75,30.5,127.75
200,128.5,30.0,128.5
201,128.5,30.0,128.5
202,128.5,29.5,128.5
203,128.5,29.5,128.5
204,128.75,29.5,128.75
205,128.75,29.0,128.75
206,129.25,28.5,129.25
207,129.25,28.5,129.25
208,129.5,28.5,129.5
209,130.0,28.5,130.0
210,130.0,28.0,130.0
211,131.0,28.0,131.0
212,131.0,28.0,131.0
213,131.25,27.5,131.25
214,131.25,27.5,131.25
215,131.25,27.5,131.25
216,131.25,27.5,131.25
217,131.0,27.5,131.0
218,131.0,27.5,131.0
219,131.25,27.5,131.25
220,131.25,27.5,131.25
221,131.25,28.0,131.25
222,131.25,28.5,131.25
223,130.5,28.5,130.5
224,130.0,28.5,130.0
225,130.0,28.0,130.0
226,130.0,27.5,130.0
227,130.0,27.5,130.0
228,129.25,27.5,129.25
229,129.5,27.5,129.5
230,129.5,27.0,129.5
231,129.5,27.5,129.5
232,130.0,27.5,130.0
233,130.25,27.0,130.25
234,130.25,26.5,130.25
235,129.75,26.0,129.75
236,129.75,25.5,129.75
237,129.5,26.0,129.5
238,129.5,26.5,129.5
239,129.5,26.5,129.5
240,129.5,26.0,129.5
241,129.25,25.5,129.25
242,128.5,25.0,128.5
243,128.5,25.0,128.5
244,128.5,25.0,128.5
245,128.5,25.5,128.5
246,128.75,25.5,128.75
247,128.75,25.0,128.75
248,128.75,24.5,128.75
249,128.75,24.0,128.75
250,129.0,24.0,129.0
251,129.0,24.0,129.0
252,130.0,24.5,130.0
253,130.0,25.0,130.0
254,130.25,24.5,130.25
255,130.25,24.0,130.25
256,130.5,24.0,130.5
257,130.5,24.0,130.5
258,130.25,24.0,130.25
259,129.5,24.0,129.5
260,129.5,24.0,129.5
261,129.25,23.0,129.25
262,129.25,24.0,129.25
263,129.25,24.5,129.25
264,129.25,25.0,129.25
265,128.5,25.0,128.5
266,128.5,25.0,128.5
267,128.0,25.0,128.0
268,128.0,25.0,128.0
269,128.0,25.5,128.0
270,128.0,25.5,128.0
271,128.0,26.0,128.0
272,128.25,26.0,128.25
273,128.25,26.0,128.25
274,128.5,26.0,128.5
275,128.5,26.0,128.5
276,129.0,26.0,129.0
277,129.0,26.0,129.0
278,129.5,26.0,129.5
279,129.5,27.0,129.5
280,130.25,27.0,130.25
281,130.25,27.5,130.25
282,130.25,27.5,130.25
283,130.25,27.5,130.25
284,130.25,27.5,130.25
285,129.75,27.5,129.75
286,129.75,27.5,129.75
287,129.25,28.0,129.25
288,129.25,28.0,129.25
289,129.5,28.0,129.5
290,129.5,28.0,129.5
291,129.5,28.0,129.5
292,129.5,28.0,129.5
293,129.25,28.5,129.25
294,129.25,29.0,129.25
295,129.25,29.5,129.25
296,129.25,29.5,129.25
297,129.25,29.0,129.25
298,129.0,29.0,129.0
299,128.25,29.0,128.25
300,128.25,29.0,128.25
301,129.25,29.5,129.25
302,129.25,29.5,129.25
303,129.75,29.5,129.75
304,129.75,29.5,129.75
305,129.5,29.5,129.5
306,129.5,29.5,129.5
307,129.5,29.0,129.5
308,129.5,29.5,129.5
309,129.75,29.5,129.75
310,129.75,30.0,129.75
311,129.75,30.0,129.75
312,129.0,30.0,129.0
313,129.0,30.0,129.0
314,129.25,29.5,129.25
315,129.25,29.5,129.25
316,129.75,29.0,129.75
317,129.75,29.5,129.75
318,130.0,29.5,130.0
319,130.0,29.5,130.0
320,130.25,29.0,130.25
321,130.25,29.0,130.25
322,130.0,29.0,130.0
323,129.5,28.5,129.5
324,129.5,28.5,129.5
325,129.25,29.0,129.25
326,129.25,29.5,129.25
327,128.75,29.5,128.75
328,128.75,29.0,128.75
329,128.75,29.0,128.75
330,128.75,28.5,128.75
331,128.75,29.0,128.75
332,128.75,29.0,128.75
333,128.25,28.5,128.25
334,128.25,29.0,128.25
335,128.25,28.5,128.25
336,128.25,28.0,128.25
337,128.5,28.0,128.5
338,128.5,27.5,128.5
339,129.5,27.5,129.5
340,129.5,27.5,129.5
341,129.75,27.5,129.75
342,129.75,27.5,129.75
343,129.75,27.0,129.75
344,129.75,27.0,129.75
345,129.75,26.0,129.75
346,130.0,25.5,130.0
347,130.0,25.5,130.0
348,130.25,25.0,130.25
349,130.25,25.0,130.25
350,130.0,25.0,130.0
351,130.0,24.5,130.0
352,130.0,24.0,130.0
353,130.0,23.5,130.0
354,129.75,23.5,129.75
355,129.75,23.5,129.75
356,129.75,23.5,129.75
357,129.75,23.5,129.75
358,129.75,23.5,129.75
359,130.0,23.5,130.0
360,130.0,22.5,130.0
361,130.0,22.5,130.0
362,130.0,22.5,130.0
363,129.75,22.5,129.75
364,129.75,22.0,129.75
365,129.75,22.0,129.75
366,129.75,21.5,129.75
367,129.75,21.5,129.75
368,129.75,21.0,129.75
369,130.0,21.0,130.0
370,130.25,21.5,130.25
371,130.25,21.0,130.25
