seconds,FHR,UC,FHR_denoised
0,122.0,25.0,122.0
1,122.0,24.5,122.0
2,121.5,23.5,121.5
3,121.5,25.0,121.5
4,121.5,27.5,121.5
5,121.5,31.5,121.5
6,121.5,33.5,121.5
7,121.5,31.0,121.5
8,121.5,29.0,121.5
9,128.25,27.5,128.25
10,132.0,22.5,132.0
11,132.0,20.5,132.0
12,134.0,21.0,134.0
13,134.0,21.5,134.0
14,136.25,22.5,136.25
15,136.75,21.5,136.75
16,136.75,16.0,136.75
17,137.5,15.5,137.5
18,137.5,16.0,137.5
19,138.5,13.0,138.5
20,138.5,11.5,138.5
21,138.5,12.5,138.5
22,139.5,12.0,139.5
23,139.5,11.5,139.5
24,140.75,12.0,140.75
25,140.75,12.5,140.75
26,140.75,13.0,140.75
27,140.75,11.5,140.75
28,140.75,10.5,140.75
29,141.0,10.0,141.0
30,141.0,10.5,141.0
31,141.0,10.5,141.0
32,141.0,10.5,141.0
33,143.0,10.5,143.0
34,143.25,10.0,143.25
35,143.25,10.0,143.25
36,141.0,10.5,141.0
37,141.0,11.0,141.0
38,141.0,10.5,141.0
39,143.5,10.5,143.5
40,143.5,12.0,143.5
41,145.5,13.5,145.5
42,145.5,13.5,145.5
43,139.5,18.5,139.5
44,139.5,27.0,139.5
45,136.25,23.0,136.25
46,136.25,24.0,136.25
47,131.5,24.0,131.5
48,131.5,24.5,131.5
49,128.5,26.0,128.5
50,128.5,27.0,128.5
51,124.25,26.0,124.25
52,124.25,23.5,124.25
53,121.75,23.5,121.75
54,121.75,21.0,121.75
55,120.75,17.0,120.75
56,120.75,16.5,120.75
57,119.0,15.5,119.0
58,119.0,14.5,119.0
59,115.75,13.0,115.75
60,115.75,12.0,115.75
61,112.25,11.5,112.25
62,112.25,13.5,112.25
63,113.25,14.5,113.25
64,113.25,12.5,113.25
65,113.25,10.5,113.25
66,113.25,11.0,113.25
67,113.5,11.0,113.5
68,113.5,11.5,113.5
69,116.5,12.0,116.5
70,116.5,12.5,116.5
71,119.0,13.0,119.0
72,119.0,11.5,119.0
73,120.5,11.5,120.5
74,120.5,11.5,120.5
75,119.75,11.5,119.75
76,119.75,11.0,119.75
77,118.0,10.5,118.0
78,118.0,11.0,118.0
79,116.5,11.0,116.5
80,116.5,10.5,116.5
81,116.5,10.5,116.5
82,116.5,12.0,116.5
83,118.5,12.5,118.5
84,118.5,11.5,118.5
85,121.5,11.0,121.5
86,121.5,11.5,121.5
87,124.25,12.5,124.25
88,124.25,13.0,124.25
