seconds,FHR,UC,FHR_denoised
0,143.5,5.5,143.5
1,143.5,5.5,143.5
2,143.5,5.5,143.5
3,142.75,5.5,142.75
4,142.75,5.5,142.75
5,143.25,5.5,143.25
6,143.25,5.5,143.25
7,143.25,5.0,143.25
8,143.75,5.5,143.75
9,143.75,5.0,143.75
10,143.75,5.0,143.75
11,143.75,5.0,143.75
12,144.25,5.0,144.25
13,145.0,5.0,145.0
14,145.0,5.0,145.0
15,145.0,5.0,145.0
16,145.0,4.5,145.0
17,144.5,5.0,144.5
18,144.5,5.5,144.5
19,145.5,5.0,145.5
20,145.0,5.0,145.0
21,145.0,5.0,145.0
22,145.0,4.5,145.0
23,145.0,5.0,145.0
24,144.25,5.0,144.25
25,142.25,4.5,142.25
26,142.25,4.5,142.25
27,140.75,4.5,140.75
28,140.75,4.0,140.75
29,140.75,4.5,140.75
30,140.75,4.5,140.75
31,140.25,4.0,140.25
32,140.25,4.5,140.25
33,139.5,4.5,139.5
34,139.75,4.0,139.75
35,139.75,4.0,139.75
36,139.75,4.5,139.75
37,139.75,4.5,139.75
38,138.25,4.0,138.25
39,138.25,4.5,138.25
40,138.25,4.5,138.25
41,139.0,4.0,139.0
42,139.0,4.5,139.0
43,140.0,5.0,140.0
44,140.0,5.0,140.0
45,139.5,5.5,139.5
46,140.5,5.0,140.5
47,140.5,5.0,140.5
48,141.5,5.0,141.5
49,141.0,5.0,141.0
50,141.0,4.5,141.0
51,142.5,4.5,142.5
52,142.5,4.5,142.5
53,143.0,5.0,143.0
54,143.0,5.0,143.0
55,142.25,4.5,142.25
56,142.0,4.5,142.0
57,142.0,4.0,142.0
58,142.0,4.0,142.0
59,142.0,4.0,142.0
60,141.75,4.5,141.75
61,141.5,4.5,141.5
62,141.5,4.0,141.5
63,140.25,4.0,140.25
64,140.25,4.0,140.25
65,139.0,4.0,139.0
66,139.0,4.0,139.0
67,138.25,4.5,138.25
68,138.25,5.0,138.25
69,138.25,4.5,138.25
70,138.5,4.0,138.5
71,138.5,4.0,138.5
72,139.0,4.0,139.0
73,140.0,4.0,140.0
74,140.0,4.0,140.0
75,141.25,4.5,141.25
76,141.25,5.0,141.25
77,141.0,5.0,141.0
78,141.0,5.0,141.0
79,141.75,5.0,141.75
80,143.25,5.0,143.25
81,143.25,4.5,143.25
82,143.75,4.0,143.75
83,143.25,4.0,143.25
84,143.25,4.5,143.25
85,143.0,4.5,143.0
86,143.0,3.5,143.0
87,142.0,3.5,142.0
88,142.0,3.0,142.0
89,141.0,3.0,141.0
90,138.25,3.0,138.25
91,138.25,2.5,138.25
92,136.25,2.5,136.25
93,136.25,2.0,136.25
94,136.75,2.0,136.75
95,136.75,2.0,136.75
96,136.0,1.5,136.0
97,137.5,1.5,137.5
98,137.5,2.0,137.5
99,137.5,2.5,137.5
100,137.5,3.0,137.5
101,137.75,3.5,137.75
102,137.75,2.5,137.75
103,136.5,2.5,136.5
104,138.5,1.5,138.5
105,138.5,1.0,138.5
106,139.0,1.0,139.0
107,139.0,0.0,139.0
108,138.75,0.0,138.75
109,140.25,0.0,140.25
110,140.25,0.0,140.25
111,140.75,0.0,140.75
112,140.75,0.0,140.75
113,141.0,0.0,141.0
114,140.75,0.0,140.75
115,140.75,0.0,140.75
116,139.75,0.0,139.75
117,139.75,0.0,139.75
118,140.25,0.0,140.25
119,140.25,0.0,140.25
120,141.0,0.0,141.0
121,141.0,0.0,141.0
122,140.25,0.0,140.25
123,140.25,0.0,140.25
124,139.75,0.0,139.75
125,139.75,0.0,139.75
126,137.5,0.0,137.5
127,137.5,0.0,137.5
128,137.5,0.5,137.5
129,141.5,1.0,141.5
130,141.5,1.5,141.5
131,141.5,3.0,141.5
132,141.5,3.0,141.5
133,141.5,4.0,141.5
134,141.5,2.5,141.5
135,141.25,0.5,141.25
136,141.25,0.0,141.25
137,141.5,0.0,141.5
138,141.5,0.0,141.5
139,143.0,0.0,143.0
140,143.0,0.0,143.0
141,143.0,0.0,143.0
142,142.25,0.0,142.25
143,142.25,0.0,142.25
144,142.0,0.0,142.0
145,141.5,0.0,141.5
146,141.5,0.0,141.5
147,142.0,0.0,142.0
148,142.0,0.0,142.0
149,141.5,0.0,141.5
150,141.5,0.0,141.5
151,141.5,0.0,141.5
152,140.0,0.0,140.0
153,140.0,0.0,140.0
154,139.75,0.0,139.75
155,140.0,0.0,140.0
156,140.0,0.0,140.0
157,139.25,0.0,139.25
158,139.25,0.0,139.25
159,139.0,0.0,139.0
160,139.0,0.0,139.0
161,139.25,0.0,139.25
162,139.5,0.0,139.5
163,139.5,0.0,139.5
164,139.75,0.0,139.75
165,139.75,0.0,139.75
166,140.75,0.0,140.75
167,140.75,0.0,140.75
168,140.75,0.0,140.75
169,142.0,0.0,142.0
170,142.0,0.0,142.0
171,142.0,0.0,142.0
172,142.0,0.0,142.0
173,142.0,0.0,142.0
174,141.25,0.0,141.25
175,141.25,0.0,141.25
176,141.25,0.0,141.25
177,141.25,0.0,141.25
178,140.5,0.5,140.5
179,140.25,0.5,140.25
180,140.25,1.0,140.25
181,139.5,1.5,139.5
182,139.5,1.5,139.5
183,139.0,1.5,139.0
184,138.75,2.0,138.75
185,138.75,2.5,138.75
186,138.5,2.5,138.5
187,138.5,2.5,138.5
188,139.5,3.0,139.5
189,138.75,3.0,138.75
190,138.75,3.0,138.75
191,139.0,3.0,139.0
192,138.75,3.0,138.75
193,138.75,3.0,138.75
194,138.75,3.5,138.75
195,138.75,3.0,138.75
196,139.5,3.5,139.5
197,139.5,3.5,139.5
198,139.5,3.5,139.5
199,139.5,3.5,139.5
200,139.5,4.0,139.5
201,139.5,4.0,139.5
202,139.5,4.0,139.5
203,139.25,4.0,139.25
204,140.0,4.5,140.0
205,140.0,4.5,140.0
206,140.25,4.5,140.25
207,140.25,4.5,140.25
208,140.5,4.5,140.5
209,141.0,4.5,141.0
210,141.0,5.0,141.0
211,140.75,5.0,140.75
212,140.75,5.0,140.75
213,141.25,5.0,141.25
214,142.0,5.0,142.0
215,142.0,5.0,142.0
216,142.5,5.0,142.5
217,142.5,5.0,142.5
218,142.0,5.0,142.0
219,142.0,5.0,142.0
220,142.0,5.0,142.0
221,141.25,5.0,141.25
222,140.75,5.0,140.75
223,140.75,5.0,140.75
224,140.0,5.0,140.0
225,140.0,5.0,140.0
226,139.0,5.5,139.0
227,139.0,5.5,139.0
228,138.5,5.5,138.5
229,138.25,5.5,138.25
230,138.25,5.5,138.25
231,136.75,5.5,136.75
232,136.75,6.0,136.75
233,136.5,6.0,136.5
234,137.25,6.0,137.25
235,137.25,6.0,137.25
236,137.75,6.0,137.75
237,137.75,6.0,137.75
238,138.25,6.5,138.25
239,139.5,6.5,139.5
240,139.5,6.5,139.5
241,139.75,6.0,139.75
242,139.75,6.0,139.75
243,139.5,6.0,139.5
244,139.5,6.0,139.5
245,138.75,6.0,138.75
246,138.75,6.0,138.75
247,137.5,6.0,137.5
248,136.75,6.0,136.75
249,136.75,6.5,136.75
250,135.5,6.0,135.5
251,135.5,6.0,135.5
252,135.0,6.0,135.0
253,134.75,6.0,134.75
254,134.75,6.0,134.75
255,134.5,6.0,134.5
256,134.5,6.0,134.5
257,133.5,6.0,133.5
258,133.5,6.5,133.5
259,134.25,6.5,134.25
260,134.75,6.0,134.75
261,134.75,6.0,134.75
262,135.0,6.0,135.0
263,135.0,6.0,135.0
264,135.75,6.0,135.75
265,135.75,6.0,135.75
266,136.25,6.0,136.25
267,136.25,6.5,136.25
268,137.0,6.5,137.0
269,137.0,6.0,137.0
270,136.5,6.0,136.5
271,136.5,6.0,136.5
272,136.5,6.0,136.5
273,136.5,6.0,136.5
274,136.5,6.0,136.5
275,136.5,6.0,136.5
276,136.25,6.0,136.25
277,136.25,6.5,136.25
278,136.25,6.5,136.25
279,136.75,6.5,136.75
280,136.75,6.0,136.75
281,136.75,6.0,136.75
282,137.25,6.0,137.25
283,137.25,6.0,137.25
284,137.25,6.0,137.25
285,138.0,6.0,138.0
286,138.0,6.0,138.0
287,138.0,6.0,138.0
288,138.75,6.0,138.75
289,138.75,6.5,138.75
290,139.5,6.5,139.5
291,139.5,6.5,139.5
292,140.0,6.0,140.0
293,140.75,6.0,140.75
294,140.75,6.0,140.75
295,141.0,6.0,141.0
296,141.0,5.5,141.0
297,142.0,4.5,142.0
298,143.0,3.5,143.0
299,143.0,3.0,143.0
300,143.25,3.0,143.25
301,143.25,2.5,143.25
302,142.25,2.5,142.25
303,142.25,2.5,142.25
304,143.0,2.0,143.0
305,142.75,1.5,142.75
306,142.75,1.5,142.75
307,144.5,1.5,144.5
308,144.5,0.5,144.5
309,146.0,0.5,146.0
310,146.0,0.5,146.0
311,146.0,1.0,146.0
312,145.75,1.5,145.75
313,145.75,2.0,145.75
314,146.0,2.5,146.0
315,148.5,3.0,148.5
316,148.5,3.0,148.5
317,149.25,3.0,149.25
318,150.0,3.5,150.0
319,150.0,3.5,150.0
320,152.25,4.0,152.25
321,152.25,5.0,152.25
322,152.5,6.0,152.5
323,152.5,7.0,152.5
324,153.25,7.5,153.25
325,151.0,7.5,151.0
326,151.0,7.5,151.0
327,151.75,8.0,151.75
328,150.0,7.5,150.0
329,150.0,8.0,150.0
330,150.0,8.0,150.0
331,150.0,9.0,150.0
332,148.75,9.0,148.75
333,147.75,9.5,147.75
334,147.75,9.0,147.75
335,143.25,8.5,143.25
336,143.25,8.5,143.25
337,143.0,8.0,143.0
338,143.0,8.0,143.0
339,141.5,8.0,141.5
340,141.5,8.0,141.5
341,141.25,7.5,141.25
342,141.25,8.5,141.25
343,142.25,10.0,142.25
344,142.25,10.0,142.25
345,142.25,9.5,142.25
346,142.25,8.0,142.25
347,142.25,7.0,142.25
348,142.25,7.5,142.25
349,142.25,8.0,142.25
350,142.25,8.5,142.25
351,142.25,8.5,142.25
352,142.25,9.0,142.25
353,142.25,10.0,142.25
354,142.25,13.5,142.25
355,142.25,11.0,142.25
356,142.5,12.5,142.5
357,142.5,11.0,142.5
358,0.0,11.5,142.46532307692306
359,0.0,10.5,142.38181538461535
360,0.0,11.0,142.25372307692302
361,0.0,11.5,142.08529230769224
362,0.0,13.5,141.88076923076918
363,0.0,9.5,141.64439999999993
364,0.0,10.5,141.3804307692307
365,0.0,10.5,141.09310769230763
366,0.0,9.0,140.78667692307684
367,0.0,8.0,140.46538461538452
368,0.0,7.5,140.13347692307684
369,0.0,7.0,139.7951999999999
370,0.0,6.0,139.45479999999995
371,0.0,5.5,139.11652307692302
372,0.0,5.0,138.78461538461534
373,0.0,5.0,138.46332307692302
374,0.0,5.0,138.15689230769226
375,0.0,4.5,137.86956923076917
376,0.0,4.0,137.60559999999995
377,0.0,4.0,137.36923076923074
378,0.0,3.5,137.16470769230764
379,0.0,3.5,136.99627692307692
380,0.0,2.5,136.86818461538462
381,0.0,2.5,136.78467692307692
382,136.75,0.5,136.75
383,136.75,0.5,136.75
384,137.0,0.5,137.0
385,137.0,0.0,137.0
386,137.25,0.0,137.25
387,137.25,0.0,137.25
388,137.5,0.0,137.5
389,137.5,0.0,137.5
390,137.5,0.0,137.5
391,137.5,0.0,137.5
392,137.5,0.0,137.5
393,140.75,0.0,140.75
394,140.75,0.0,140.75
395,141.25,0.0,141.25
396,142.5,0.0,142.5
397,142.5,0.0,142.5
398,143.25,0.0,143.25
399,143.25,0.0,143.25
400,143.5,0.0,143.5
401,143.25,0.0,143.25
402,143.25,0.0,143.25
403,144.25,0.0,144.25
404,144.25,0.0,144.25
405,145.0,0.0,145.0
406,145.0,0.0,145.0
407,145.0,0.0,145.0
408,143.25,0.0,143.25
409,143.25,0.0,143.25
410,143.25,0.0,143.25
411,143.25,0.0,143.25
412,143.25,0.0,143.25
413,143.25,0.0,143.25
414,143.75,0.0,143.75
415,143.75,0.0,143.75
416,143.75,0.0,143.75
417,142.5,0.0,142.5
418,142.5,0.0,142.5
419,143.25,0.0,143.25
420,143.25,0.0,143.25
421,143.5,0.0,143.5
422,142.5,0.0,142.5
423,142.5,0.0,142.5
424,143.0,0.0,143.0
425,143.0,0.0,143.0
426,143.0,0.0,143.0
427,142.75,2.5,142.75
428,142.75,7.0,142.75
429,142.5,28.0,142.5
430,143.25,9.5,143.25
431,143.25,11.5,143.25
432,143.25,23.5,143.25
433,143.25,35.5,143.25
434,143.25,41.5,143.25
435,143.5,45.0,143.5
436,143.5,54.5,143.5
437,143.5,58.5,143.5
438,143.5,60.5,143.5
439,143.5,63.5,143.5
440,143.5,72.5,143.5
441,143.5,86.0,143.5
442,143.5,85.5,143.5
443,143.5,69.0,143.5
444,143.5,83.5,143.5
445,143.5,77.5,143.5
446,0.0,56.5,143.38389081122648
447,0.0,60.5,143.08419838523648
448,0.0,72.5,142.63465974625146
449,0.0,69.0,142.0690119184929
450,0.0,67.0,141.42099192618224
451,0.0,62.5,140.72433679354097
452,0.0,58.5,140.01278354479047
