seconds,FHR,UC,FHR_denoised
0,145.0,46.5,145.0
1,145.0,47.5,145.0
2,145.0,49.5,145.0
3,143.5,50.5,143.5
4,143.5,49.5,143.5
5,145.0,49.0,145.0
6,145.0,48.5,145.0
7,145.0,50.0,145.0
8,144.5,52.0,144.5
9,144.5,53.0,144.5
10,144.5,19.0,144.5
11,143.75,18.5,143.75
12,143.75,18.5,143.75
13,142.75,18.0,142.75
14,142.75,19.0,142.75
15,141.5,20.0,141.5
16,141.5,20.5,141.5
17,139.75,18.5,139.75
18,141.0,17.0,141.0
19,141.0,16.5,141.0
20,141.25,18.0,141.25
21,141.25,19.5,141.25
22,142.0,21.0,142.0
23,143.0,19.5,143.0
24,143.0,18.5,143.0
25,143.75,20.0,143.75
26,143.75,23.5,143.75
27,144.0,21.0,144.0
28,145.0,19.5,145.0
29,145.0,24.0,145.0
30,144.5,25.5,144.5
31,144.5,21.5,144.5
32,142.25,22.0,142.25
33,142.25,27.5,142.25
34,138.5,24.0,138.5
35,138.5,21.0,138.5
36,137.25,25.5,137.25
37,135.75,26.0,135.75
38,135.75,22.5,135.75
39,135.75,23.5,135.75
40,136.0,27.0,136.0
41,136.0,23.5,136.0
42,136.0,22.0,136.0
43,135.75,24.5,135.75
44,135.75,21.5,135.75
45,135.75,19.0,135.75
46,132.0,21.0,132.0
47,132.0,24.0,132.0
48,132.5,20.5,132.5
49,132.5,20.0,132.5
50,131.5,25.0,131.5
51,131.5,22.0,131.5
52,130.75,19.0,130.75
53,130.75,23.5,130.75
54,131.0,26.0,131.0
55,131.0,20.5,131.0
56,131.0,19.5,131.0
57,130.75,26.5,130.75
58,130.75,23.0,130.75
59,130.75,19.5,130.75
60,0.0,18.0,130.37469135802468
61,0.0,21.5,129.54753086419754
62,0.0,19.0,128.38333333333333
63,0.0,16.0,126.99691358024691
64,0.0,13.0,125.50308641975307
65,0.0,16.5,124.01666666666667
66,0.0,12.5,122.65246913580248
67,0.0,9.5,121.52530864197531
68,120.75,11.0,120.75
69,120.25,14.0,120.25
70,120.25,16.5,120.25
71,119.5,17.5,119.5
72,119.5,16.5,119.5
73,119.5,12.5,119.5
74,119.5,3.5,119.5
75,119.5,1.0,119.5
76,119.25,7.5,119.25
77,119.25,9.0,119.25
78,119.5,6.5,119.5
79,119.5,3.0,119.5
80,119.25,6.0,119.25
81,125.25,6.5,125.25
82,125.25,0.5,125.25
83,128.25,0.0,128.25
84,128.25,4.0,128.25
85,128.0,0.0,128.0
86,128.0,0.0,128.0
87,125.75,0.0,125.75
88,125.75,2.5,125.75
89,125.75,0.0,125.75
90,126.0,0.0,126.0
91,126.0,0.0,126.0
92,126.0,0.0,126.0
93,126.0,0.0,126.0
94,126.0,0.0,126.0
95,125.75,0.0,125.75
96,125.75,0.0,125.75
97,125.75,0.0,125.75
98,125.75,0.0,125.75
99,0.0,0.0,125.69925028835064
100,0.0,0.0,125.57929642445212
101,0.0,0.0,125.39936562860437
102,0.0,0.0,125.16868512110726
103,0.0,0.0,124.89648212226066
104,0.0,0.0,124.59198385236446
105,0.0,11.0,124.26441753171858
106,0.0,3.5,123.92301038062284
107,0.0,7.0,123.57698961937717
108,0.0,7.0,123.23558246828144
109,0.0,18.5,122.90801614763552
110,0.0,19.5,122.60351787773935
111,0.0,14.5,122.33131487889275
112,0.0,25.5,122.10063437139563
113,0.0,26.0,121.92070357554789
114,0.0,22.5,121.80074971164937
115,121.75,25.0,121.75
116,121.75,31.0,121.75
117,122.5,28.5,122.5
118,122.5,25.0,122.5
119,122.75,27.0,122.75
120,122.75,29.5,122.75
121,122.25,28.0,122.25
122,122.25,24.5,122.25
123,122.25,27.5,122.25
124,122.25,29.0,122.25
125,122.75,23.5,122.75
126,122.75,26.0,122.75
127,124.25,28.0,124.25
128,124.25,28.0,124.25
129,124.25,25.5,124.25
130,124.0,25.0,124.0
131,124.0,29.0,124.0
132,124.75,26.0,124.75
133,124.75,24.0,124.75
134,124.25,25.5,124.25
135,124.25,28.5,124.25
136,124.75,26.0,124.75
137,124.75,23.0,124.75
138,124.5,27.5,124.5
139,124.5,28.5,124.5
140,125.25,25.0,125.25
141,125.25,23.5,125.25
142,125.25,24.5,125.25
143,125.25,26.5,125.25
144,124.25,24.0,124.25
145,124.25,23.5,124.25
146,122.25,25.5,122.25
147,122.25,24.5,122.25
148,123.0,21.0,123.0
149,123.0,21.0,123.0
150,122.75,23.0,122.75
151,122.75,22.0,122.75
152,122.75,20.0,122.75
153,122.75,18.5,122.75
154,122.75,21.5,122.75
155,122.75,20.0,122.75
156,122.75,19.0,122.75
157,123.0,19.0,123.0
158,123.0,20.5,123.0
159,122.75,17.5,122.75
160,0.0,18.0,122.52287171229199
161,0.0,20.0,122.32645195920557
162,0.0,18.5,122.15956521739129
163,0.0,17.0,122.02103596349971
164,0.0,21.5,121.9096886741814
165,238.75,19.5,121.8243478260869
166,238.75,20.0,121.76383789586684
167,235.75,19.0,121.72698336017172
168,235.75,21.5,121.71260869565214
169,238.0,23.5,121.71953837895862
170,238.0,20.0,121.74659688674174
171,235.75,18.5,121.7926086956521
172,236.25,21.5,121.85639828234024
173,237.5,23.0,121.93679012345673
174,240.0,19.0,122.0326086956521
175,237.5,18.5,122.14267847557696
176,237.5,19.0,122.26582393988183
177,237.5,21.5,122.40086956521729
178,237.5,20.5,122.54663982823395
179,237.5,19.0,122.70195920558231
180,237.5,19.5,122.86565217391296
181,237.5,23.0,123.03654320987644
182,237.5,21.0,123.21345679012337
183,237.5,20.0,123.39521739130426
184,237.5,19.0,123.58064949006969
185,237.5,22.0,123.76857756307024
186,237.5,19.5,123.95782608695643
187,0.0,19.5,124.14721953837888
188,0.0,21.0,124.3355823939881
189,0.0,19.5,124.5217391304347
190,0.0,23.5,124.70451422436923
191,0.0,21.5,124.88273215244222
192,0.0,20.5,125.0552173913043
193,0.0,19.0,125.22079441760594
194,0.0,22.5,125.37828770799777
195,0.0,23.0,125.52652173913037
196,0.0,19.5,125.66432098765426
197,0.0,19.0,125.79050993022003
198,0.0,20.0,125.90391304347823
199,0.0,24.0,126.0033548040794
200,0.0,20.5,126.08765968867417
201,0.0,18.0,126.15565217391303
202,0.0,19.5,126.20615673644659
203,0.0,23.0,126.23799785292539
204,126.25,20.0,126.25
205,126.25,18.5,126.25
206,126.25,17.0,126.25
207,126.5,19.5,126.5
208,126.5,21.5,126.5
209,126.5,18.5,126.5
210,126.25,17.0,126.25
211,126.25,18.5,126.25
212,126.25,21.5,126.25
213,134.0,18.5,134.0
214,134.0,17.0,134.0
215,134.25,16.5,134.25
216,134.25,19.0,134.25
217,133.5,21.5,133.5
218,133.5,17.5,133.5
219,133.25,16.5,133.25
220,133.25,17.5,133.25
221,133.25,21.5,133.25
222,131.75,19.0,131.75
223,131.75,17.0,131.75
224,130.75,17.5,130.75
225,130.75,19.0,130.75
226,129.75,19.5,129.75
227,129.75,17.0,129.75
228,130.25,16.5,130.25
229,130.25,15.5,130.25
230,129.75,18.5,129.75
231,129.75,18.0,129.75
232,129.0,16.0,129.0
233,129.0,15.5,129.0
234,128.0,15.5,128.0
235,128.0,15.5,128.0
236,128.0,18.5,128.0
237,128.0,18.0,128.0
238,127.75,17.0,127.75
239,127.75,15.5,127.75
240,128.0,16.0,128.0
241,128.0,19.0,128.0
242,0.0,18.0,128.00634371395617
243,0.0,17.5,128.0213379469435
244,0.0,16.0,128.04382929642443
245,0.0,16.0,128.0726643598616
246,0.0,18.5,128.1066897347174
247,0.0,19.0,128.14475201845445
248,0.0,19.0,128.18569780853517
249,0.0,17.0,128.22837370242215
250,0.0,15.5,128.27162629757785
251,0.0,18.5,128.3143021914648
252,0.0,20.0,128.35524798154552
253,0.0,19.5,128.39331026528254
254,0.0,18.5,128.4273356401384
255,0.0,17.0,128.45617070357554
256,0.0,19.0,128.47866205305652
257,0.0,21.5,128.4936562860438
258,128.5,20.0,128.5
259,128.5,19.5,128.5
260,130.25,18.0,130.25
261,130.25,19.0,130.25
262,131.5,21.5,131.5
263,131.5,22.0,131.5
264,132.5,20.0,132.5
265,132.5,20.0,132.5
266,133.25,18.5,133.25
267,134.25,20.0,134.25
268,134.25,22.0,134.25
269,135.75,22.5,135.75
270,135.75,20.0,135.75
271,137.25,19.5,137.25
272,139.25,18.0,139.25
273,139.25,19.0,139.25
