seconds,FHR,UC,FHR_denoised
0,130.75,20.0,130.75
1,132.5,20.0,132.5
2,132.5,20.0,132.5
3,130.5,20.0,130.5
4,130.5,20.0,130.5
5,130.0,20.5,130.0
6,130.0,21.0,130.0
7,129.75,20.5,129.75
8,129.75,20.0,129.75
9,129.0,20.0,129.0
10,129.0,19.5,129.0
11,128.5,19.5,128.5
12,128.5,19.5,128.5
13,129.75,19.0,129.75
14,130.0,19.0,130.0
15,130.0,18.5,130.0
16,130.75,18.5,130.75
17,130.75,19.0,130.75
18,131.75,19.0,131.75
19,131.75,19.0,131.75
20,132.25,20.0,132.25
21,132.75,20.0,132.75
22,132.75,20.0,132.75
23,133.75,20.0,133.75
24,133.75,20.5,133.75
25,134.25,20.5,134.25
26,134.25,20.5,134.25
27,133.0,20.0,133.0
28,133.0,20.0,133.0
29,130.75,19.5,130.75
30,130.75,19.0,130.75
31,126.75,18.5,126.75
32,126.75,18.0,126.75
33,123.25,18.0,123.25
34,123.25,19.0,123.25
35,121.0,19.5,121.0
36,121.0,20.5,121.0
37,116.25,21.0,116.25
38,116.25,22.0,116.25
39,115.25,22.5,115.25
40,115.25,22.0,115.25
41,115.5,22.0,115.5
42,115.5,22.0,115.5
43,119.0,22.0,119.0
44,119.0,22.0,119.0
45,121.5,21.5,121.5
46,121.5,20.5,121.5
47,122.75,20.0,122.75
48,122.75,20.0,122.75
49,123.75,20.5,123.75
50,123.75,21.0,123.75
51,124.75,21.0,124.75
52,124.75,22.0,124.75
53,125.25,22.5,125.25
54,125.25,21.5,125.25
55,125.25,21.5,125.25
56,127.25,21.5,127.25
57,128.25,21.5,128.25
58,128.25,21.0,128.25
59,129.0,21.0,129.0
60,129.0,21.0,129.0
61,129.25,20.5,129.25
62,129.25,20.0,129.25
63,128.5,19.0,128.5
64,128.5,19.5,128.5
65,128.0,19.5,128.0
66,128.0,20.0,128.0
67,128.5,21.0,128.5
68,128.5,21.5,128.5
69,128.75,21.5,128.75
70,130.0,21.0,130.0
71,130.0,21.0,130.0
72,131.5,20.5,131.5
73,131.5,20.5,131.5
74,132.75,20.5,132.75
75,132.75,20.0,132.75
76,133.75,21.0,133.75
77,133.75,21.5,133.75
78,134.5,22.0,134.5
79,135.0,22.5,135.0
80,135.0,22.5,135.0
81,135.75,21.5,135.75
82,135.75,21.5,135.75
83,136.25,21.0,136.25
84,136.25,21.0,136.25
85,137.0,20.5,137.0
86,137.0,20.5,137.0
87,137.0,20.5,137.0
88,136.0,19.5,136.0
89,136.0,20.5,136.0
90,136.0,20.5,136.0
91,135.75,21.0,135.75
92,135.75,21.0,135.75
93,135.75,21.5,135.75
94,135.0,21.0,135.0
95,133.75,20.5,133.75
96,133.75,20.5,133.75
97,134.25,20.5,134.25
98,134.25,20.0,134.25
99,138.25,20.5,138.25
100,138.25,19.0,138.25
101,139.5,19.0,139.5
102,139.5,19.5,139.5
103,139.5,19.5,139.5
104,139.5,19.5,139.5
105,139.5,20.5,139.5
106,136.75,20.0,136.75
107,136.75,20.0,136.75
108,138.75,20.0,138.75
109,138.75,20.0,138.75
110,140.5,20.0,140.5
111,140.5,20.5,140.5
112,140.5,20.5,140.5
113,140.5,20.0,140.5
114,140.5,19.5,140.5
115,140.5,19.5,140.5
116,140.5,20.0,140.5
117,138.5,21.5,138.5
118,138.5,22.0,138.5
119,139.25,22.0,139.25
120,139.25,22.5,139.25
121,138.25,24.0,138.25
122,138.25,23.5,138.25
123,138.0,23.5,138.0
124,136.75,23.5,136.75
125,136.75,23.5,136.75
126,136.75,23.5,136.75
127,136.75,22.5,136.75
128,136.75,22.0,136.75
129,136.75,22.0,136.75
130,137.0,21.0,137.0
131,137.0,20.5,137.0
132,137.25,21.0,137.25
133,137.25,22.0,137.25
134,137.25,22.5,137.25
135,139.0,23.5,139.0
136,137.5,24.0,137.5
137,137.5,23.5,137.5
138,137.5,23.0,137.5
139,137.5,23.0,137.5
140,137.5,23.0,137.5
141,137.5,23.0,137.5
142,136.75,22.5,136.75
143,136.75,21.5,136.75
144,136.0,21.5,136.0
145,136.0,21.0,136.0
146,135.5,20.5,135.5
147,135.5,21.0,135.5
148,135.25,22.0,135.25
149,135.5,22.5,135.5
150,135.5,23.5,135.5
151,135.0,23.5,135.0
152,135.0,23.0,135.0
153,135.0,22.5,135.0
154,135.0,22.0,135.0
155,135.25,22.0,135.25
156,135.25,22.0,135.25
157,136.25,22.0,136.25
158,136.25,21.0,136.25
159,136.25,20.5,136.25
160,136.75,20.5,136.75
161,136.75,20.5,136.75
162,136.75,21.0,136.75
163,135.75,22.0,135.75
164,135.75,23.0,135.75
165,135.5,22.0,135.5
166,135.5,21.5,135.5
167,134.75,21.5,134.75
168,134.75,21.5,134.75
169,134.75,21.0,134.75
170,133.75,21.0,133.75
171,133.75,20.5,133.75
172,132.75,20.5,132.75
173,132.75,20.0,132.75
174,132.75,19.5,132.75
175,132.75,19.0,132.75
176,133.75,19.0,133.75
177,134.0,19.0,134.0
178,134.0,19.0,134.0
179,134.5,19.0,134.5
180,134.5,18.5,134.5
181,135.5,18.5,135.5
182,135.5,18.5,135.5
183,135.5,18.5,135.5
184,135.5,20.0,135.5
185,135.5,22.5,135.5
186,136.5,22.5,136.5
187,136.5,22.0,136.5
188,136.5,22.0,136.5
189,138.0,21.5,138.0
190,137.75,21.0,137.75
191,137.75,21.0,137.75
192,137.75,21.0,137.75
193,137.25,21.0,137.25
194,137.25,20.5,137.25
195,136.5,21.0,136.5
196,136.5,21.5,136.5
197,136.25,22.5,136.25
